0,-1e-05,-2e-05,-3e-05,-4e-05,-5e-05,-6e-05,-7e-05,-7.99999999999999e-05,-9e-05,-9.99999999999999e-05,-0.00011,-0.00012,-0.00013,-0.00014,-0.00015,-0.00016,-0.00017,-0.00018,-0.00019,-0.0002,-0.00021,-0.00022,-0.00023,-0.00024,-0.00025,-0.00026,-0.00027,-0.00028,-0.00029,-0.0003,-0.00031,-0.00032,-0.00033,-0.00034,-0.00035,-0.00036,-0.00037,-0.00038,-0.00039,-0.0004,-0.00041,-0.00042,-0.00043,-0.00044,-0.00045,-0.00046,-0.00047,-0.00048,-0.00049,-0.0005
0,-0.000121578340156848,-0.000241821357911587,-0.000361968096088569,-0.000482101123574395,-0.000602230533801103,-0.000722358508493862,-0.000842485739736915,-0.000962608549387507,-0.00108267853248418,-0.00120261654509108,-0.00132228284967016,-0.00144142457519212,-0.00155967463862982,-0.00167639806106426,-0.00179124731772385,-0.00190385277889229,-0.00201343467242043,-0.00211873933776519,-0.00221767367512077,-0.00230666927329548,-0.00238132898261043,-0.00243949391625957,-0.0024839541532659,-0.00251831485087261,-0.00254542873015585,-0.00256722996995268,-0.00258497236544458,-0.00259956938087263,-0.00261176087754405,-0.00262220991451381,-0.00263133327944994,-0.00263934472112956,-0.00264634803082226,-0.00265249666302224,-0.00265801007235047,-0.00266303922596644,-0.00266768303992976,-0.00267201444978509,-0.00267607844012232,-0.0026799037635928,-0.00268352110336053,-0.00268695808723446,-0.00269023209007651,-0.00269335746786661,-0.00269635380002045,-0.00269923118918303,-0.00270199234880736,-0.00270466063758503,-0.00270724832631198,-0.00270974698052338
