id_micro,f_2,f_3,"M1,1","M1,2","M1,3","M1,4","M1,5","M1,6","M2,2","M2,3","M2,4","M2,5","M2,6","M3,3","M3,4","M3,5","M3,6","M4,4","M4,5","M4,6","M5,5","M5,6","M6,6",last_sigma
1_100_1e-05_50_4_6,0.066586,0.121987,0.000122031054480594,4.81048825182769e-05,0.000116664370405011,4.61586733176708e-05,4.52486942786022e-05,0.000112244585525869,1.33053264699822e-08,-5.61707133481611e-08,-7.12041172699298e-07,3.37651172047638e-05,7.23148453427737e-08,5.51291142182285e-08,3.13220429211881e-07,1.1017931122017e-07,3.45118650645129e-05,3.28574808077717e-07,3.77198456945049e-07,3.8260185764099e-08,2.06819099985898e-08,5.48654442654517e-08,3.62907816614346e-05,-0.0027097469805233
