1.220310544805939976e-04
4.810488251827690047e-05
1.166643704050110045e-04
4.615867331767079798e-05
4.524869427860219714e-05
1.122445855258690059e-04
1.330532646998220010e-08
-5.617071334816109905e-08
-7.120411726992979920e-07
3.376511720476379737e-05
7.231484534277369610e-08
5.512911421822850325e-08
3.132204292118810196e-07
1.101793112201700019e-07
3.451186506451289727e-05
3.285748080777169744e-07
3.771984569450489796e-07
3.826018576409900102e-08
2.068190999858979993e-08
5.486544426545169954e-08
3.629078166143460092e-05
